kind,id,lat,lon,tags
crossing_node,369914157,35.8767835,128.6263527,{'highway': 'crossing'}
crossing_node,370368466,35.8621045,128.6083096,{'highway': 'crossing'}
crossing_node,370379027,35.8597219,128.6138694,{'highway': 'crossing'}
crossing_node,370379028,35.8600468,128.6141221,{'highway': 'crossing'}
crossing_node,370379031,35.8596838,128.6144853,{'highway': 'crossing'}
crossing_node,370379032,35.8589568,128.6140403,{'highway': 'crossing'}
crossing_node,370486509,35.8580406,128.605205,{'highway': 'crossing'}
crossing_node,376353169,36.2990553,127.3405784,{'highway': 'crossing'}
crossing_node,382019408,35.8376271,127.1170245,{'highway': 'crossing'}
crossing_node,387271612,36.3905156,127.3965287,{'highway': 'crossing'}
crossing_node,390265372,36.3639086,127.3267757,{'highway': 'crossing'}
crossing_node,393814104,35.1146748,128.4854714,{'highway': 'crossing'}
crossing_node,394356708,35.8214821,127.086552,{'highway': 'crossing'}
crossing_node,394549725,35.8731004,127.0753393,{'highway': 'crossing'}
crossing_node,394735846,35.8282259,127.1103725,{'highway': 'crossing'}
crossing_node,394740893,35.8480647,127.1203554,{'highway': 'crossing'}
crossing_node,394741946,35.8544522,127.1410956,{'highway': 'crossing'}
crossing_node,394742041,35.8571858,127.1500011,{'highway': 'crossing'}
crossing_node,402521873,35.8743535,127.0667518,{'highway': 'crossing'}
crossing_node,408339930,35.8576716,126.9014448,{'highway': 'crossing'}
crossing_node,410431850,35.9625871,126.6966704,{'highway': 'crossing'}
crossing_node,413960560,36.0770842,127.0179263,{'highway': 'crossing'}
crossing_node,414685326,37.5565983,127.1654768,"{'highway': 'crossing', 'name': '상일동역 사거리'}"
crossing_node,414686001,37.5822092,126.8952972,{'highway': 'crossing'}
crossing_node,414694390,37.2679483,127.1336252,{'highway': 'crossing'}
crossing_node,414898562,36.0139929,129.357776,{'highway': 'crossing'}
crossing_node,414914235,36.8287243,127.133328,{'highway': 'crossing'}
crossing_node,414935470,35.218758,128.7019505,{'highway': 'crossing'}
crossing_node,414940319,33.4391681,126.3293155,{'highway': 'crossing'}
crossing_node,414962861,34.83521,128.49778,"{'highway': 'crossing', 'name': '어린이보호'}"
crossing_node,414962865,34.836757,128.4940564,"{'highway': 'crossing', 'name': '어린이보호'}"
crossing_node,415276514,35.7958194,127.1258303,{'highway': 'crossing'}
crossing_node,420535566,36.0831042,127.5010162,{'highway': 'crossing'}
crossing_node,422200965,35.2817254,127.0615582,{'highway': 'crossing'}
crossing_node,422536590,35.0917348,126.9426067,{'highway': 'crossing'}
crossing_node,425063413,35.9652298,127.1261374,{'highway': 'crossing'}
crossing_node,426673738,36.1242816,128.1039871,{'highway': 'crossing'}
crossing_node,426838190,36.1485147,128.1188701,{'highway': 'crossing'}
crossing_node,426913067,35.8382786,127.1073069,{'highway': 'crossing'}
crossing_node,426932397,35.8539135,127.1389893,{'highway': 'crossing'}
crossing_node,427501134,35.8542151,127.1194815,{'highway': 'crossing'}
crossing_node,427520003,35.838645,127.1181581,{'highway': 'crossing'}
crossing_node,429437843,35.8052605,127.1103342,{'highway': 'crossing'}
crossing_node,429771279,35.8134554,127.0918692,{'highway': 'crossing'}
crossing_node,429771285,35.8140909,127.0925965,{'highway': 'crossing'}
